Public_Food_Key,foodName,calories,protein,fat,transFat,carbohydrates,sugar,dietaryFiber,cholesterol,sodium,calcium,iron,vitaminC
F006875,"Pork, butterfly steak, lean, raw",469,24.1,1.6,0.4,0,0,0,48,46,6,0.54,0
F006874,"Pork, butterfly steak, lean, grilled, no added fat",656,32.5,2.8,0.4,0,0,0,130,46,6,0.7,0
F006866,"Pork, butterfly steak, untrimmed, raw",643,22.7,7,,0,0,0,47,44,6,0.54,0
F006864,"Pork, butterfly steak, untrimmed, grilled, no added fat",825,30.6,8.2,,0,0,0,123,45,7,0.67,0
F006883,"Pork, diced, untrimmed, raw",502,22.8,3.1,0.5,0,0,0,69,59,6,0.84,0
F006881,"Pork, diced, untrimmed, fried, no added fat",647,31.3,3.1,0.5,0,0,0,82,90,7,1.15,0
F006899,"Pork, fillet, lean, raw",433,23.1,1.1,0.5,0,0,0,47,42,4,0.86,0
F006892,"Pork, fillet, fully-trimmed, baked, no added fat",566,28.5,2.2,0.5,0,0,0,56,44,4,0.98,0
F006906,"Pork, forequarter (chop, roast, neck), separable fat, raw","2,042",9.6,50.8,0.5,0,0,0,92,47,26,0.9,0
F006940,"Pork, forequarter, separable fat, BBQ'd, no added fat","2,179",11.5,53.6,0.5,0,0,0,90,86,28,1,0
F006922,"Pork, forequarter chop, lean, raw",476,19.5,3.9,0.4,0,0,0,62,73,16,1.2,0
F006921,"Pork, forequarter chop, lean, BBQ'd, no added fat",680,26.3,6.3,0.4,0,0,0,83,73,22,1.6,0
F006919,"Pork, forequarter chop, semi-trimmed, BBQ'd, no added fat",771,25.4,9.2,,0,0,0,83,74,22,1.56,0
F006910,"Pork, forequarter chop, untrimmed, raw",785,17.5,13.2,,0,0,0,68,68,18,1.14,0
F006908,"Pork, forequarter chop, untrimmed, BBQ'd, no added fat",988,23.3,16,,0,0,0,84,76,23,1.48,0
F006933,"Pork, forequarter shoulder roast, lean, raw",447,19.6,3.1,0.4,0,0,0,60,75,11,1.1,0
F006932,"Pork, forequarter shoulder roast, lean, BBQ'd, no added fat",658,24.8,6.4,0.4,0,0,0,69,76,15,1.6,0
F006931,"Pork, forequarter shoulder roast, semi-trimmed, BBQ'd, no added fat",748,24,9.2,,0,0,0,70,76,16,1.56,0
F006929,"Pork, forequarter shoulder roast, untrimmed, raw",762,17.6,12.5,,0,0,0,66,69,14,1.06,0
F006927,"Pork, forequarter shoulder roast, untrimmed, BBQ'd, no added fat",901,22.6,14,,0,0,0,72,78,17,1.5,0
F006953,"Pork, leg roast, untrimmed, raw",685,21.6,8.6,,0,0,0,69,48,4,0.8,0
F006951,"Pork, leg roast, untrimmed, baked, no added fat",926,31.2,10.7,,0,0,0,84,54,6,1.37,0
F006965,"Pork, leg steak (rump), separable fat, raw","2,603",8.6,66.4,0.6,0,0,0,38,23,3,0.6,0
F006964,"Pork, leg steak (rump), separable fat, fried, no added fat","2,191",12,53.7,0.6,0,0,0,32,36,4,0.66,0
F006963,"Pork, leg steak (round, rump, topside, silverside), lean, raw",466,23.5,1.8,0.4,0,0,0,48,50,4,0.81,0
F006962,"Pork, leg steak (round, rump, topside, silverside), lean, fried, no added fat",589,28.8,2.7,0.4,0,0,0,58,54,5,0.97,0
F006960,"Pork, leg steak (round, rump, topside, silverside), untrimmed, raw",486,23.3,2.4,,0,0,0,48,49,4,0.81,0
F006959,"Pork, leg steak (round, rump, topside, silverside), untrimmed, fried, no added fat",603,28.6,3.1,,0,0,0,58,54,5,0.97,0
F007016,"Pork, loin chop, separable fat, raw","2,694",7.9,69.2,0.5,0,0,0,46,24,16,0.29,0
F007015,"Pork, loin chop, separable fat, BBQ'd, no added fat","2,765",8.8,70.7,0.5,0,0,0,41,33,17,0.36,0
F007019,"Pork, loin chop, lean, raw",461,23.2,1.8,0.4,0,0,0,48,52,11,0.46,0
F007017,"Pork, loin chop, lean, BBQ'd, no added fat",687,30.6,4.5,0.4,0,0,0,71,58,16,0.64,0
F007014,"Pork, loin chop, semi-trimmed, raw",573,22.4,5.2,,0,0,0,48,51,11,0.45,0
F007012,"Pork, loin chop, semi-trimmed, BBQ'd, no added fat",790,29.5,7.8,,0,0,0,70,57,16,0.63,0
F006993,"Pork, loin chop, untrimmed, raw",705,21.5,9.2,,0,0,0,48,49,11,0.44,0
F006991,"Pork, loin chop, untrimmed, BBQ'd, no added fat",930,28,12.2,,0,0,0,67,55,16,0.61,0
F007028,"Pork, loin cutlet, untrimmed, raw",843,21,13.1,,0,0,0,46,42,5,0.53,0
F007027,"Pork, loin cutlet, untrimmed, fried, no added fat","1,240",30.9,19.3,,0,0,0,68,61,8,0.75,0
F007035,"Pork, loin roast, separable fat, raw","2,941",5.2,77.1,0.5,0,0,0,38,27,4,0.16,0
F007034,"Pork, loin roast, separable fat, baked, no added fat","2,629",8.8,67,0.5,0,0,0,33,40,3,0.27,0
F007037,"Pork, loin roast, lean, raw",478,23.3,2.2,0.4,0,0,0,46,52,6,0.41,0
F007036,"Pork, loin roast, lean, baked, no added fat",860,31.9,8.6,0.4,0,0,0,57,57,7,0.52,0
F007030,"Pork, loin roast, untrimmed, raw",943,19.9,16.4,,0,0,0,44,47,6,0.36,0
F007029,"Pork, loin roast, untrimmed, baked, no added fat","1,093",28.8,16.3,,0,0,0,54,55,6,0.49,0
F007046,"Pork, medallion or loin steak, separable fat, raw","2,642",6.3,68.5,0.5,0,0,0,38,22,5,0.48,0
F007045,"Pork, medallion or loin steak, separable fat, fried, no added fat","2,307",14.9,55.5,0.5,0,0,0,46,47,16,0.7,0
F007049,"Pork, medallion or loin steak, lean, raw",469,24.1,1.6,0.4,0,0,0,48,46,6,0.54,0
F007048,"Pork, medallion or loin steak, lean, fried, no added fat",631,29.5,3.5,0.4,0,0,0,63,52,6,0.63,0
F007043,"Pork, medallion or loin steak, untrimmed, raw",615,22.9,6.1,,0,0,0,47,44,6,0.54,0
F007042,"Pork, medallion or loin steak, untrimmed, fried, no added fat",891,33.2,8.8,,0,0,0,68,58,6,0.63,0
F007057,"Pork, mince, untrimmed, raw",748,20.9,10.6,0.7,0,0,0,54,58,8,0.93,0
F007055,"Pork, mince, as purchased, fried, no added fat",849,25.9,11,0.7,0,0,0,57,59,12,1.22,0
F007074,"Pork, round mini roast, separable fat, raw","1,842",11.3,44.6,0.5,0,0,0,76,38,5,0.64,0
F007073,"Pork, round mini roast, separable fat, baked, no added fat","1,961",16.3,45.5,0.5,0,0,0,65,54,6,1.45,0
F007077,"Pork, round mini roast, lean, raw",444,23.7,1.1,0.4,0,0,0,68,50,4,0.83,0
F007076,"Pork, round mini roast, lean, baked, no added fat",682,34.7,2.5,0.4,0,0,0,89,54,6,1.35,0
F007072,"Pork, round mini roast, untrimmed, raw",472,23.4,2,,0,0,0,68,50,4,0.83,0
F007071,"Pork, round mini roast, untrimmed, baked, no added fat",699,34.5,3,,0,0,0,89,54,6,1.35,0
F007080,"Pork, round steak, lean, raw",416,22.1,1.1,0.4,0,0,0,46,48,4,0.88,0
F007079,"Pork, round steak, lean, fried, no added fat",563,29.4,1.7,0.4,0,0,0,62,51,5,1.1,0
F007085,"Pork, rump steak, lean, raw",508,25.3,2.1,0.4,0,0,0,45,50,5,0.84,0
F007084,"Pork, rump steak, lean, fried, no added fat",627,28.6,3.8,0.4,0,0,0,57,52,5,0.94,0
F007082,"Pork, rump steak, untrimmed, raw",568,24.8,4,,0,0,0,45,49,5,0.83,0
F007081,"Pork, rump steak, untrimmed, fried, no added fat",836,36.5,5.8,,0,0,0,66,65,5,0.97,0
F007092,"Pork, scotch roast, separable fat, raw","2,124",10.7,52.5,0.6,0,0,0,48,30,8,0.56,0
F007091,"Pork, scotch roast, separable fat, baked, no added fat","2,076",12.2,50.5,0.6,0,0,0,46,41,9,0.88,0
F007094,"Pork, scotch roast, lean, raw",631,20.6,7.6,0.4,0,0,0,50,49,4,0.78,0
F007093,"Pork, scotch roast, lean, baked, no added fat",964,30.6,12,0.4,0,0,0,74,57,8,1.35,0
F007089,"Pork, scotch roast, untrimmed, raw",893,18.9,15.4,,0,0,0,50,46,5,0.74,0
F007087,"Pork, scotch roast, untrimmed, baked, no added fat","1,024",29.6,14.1,,0,0,0,72,56,8,1.32,0
F007101,"Pork, silverside steak, lean, raw",456,22.5,2,0.4,0,0,0,60,53,4,0.79,0
F007100,"Pork, silverside steak, lean, fried, no added fat",585,27.9,3,0.4,0,0,0,63,59,5,0.97,0
F007098,"Pork, silverside steak, untrimmed, raw",475,22.4,2.6,,0,0,0,60,53,4,0.79,0
F007117,"Pork, spare ribs, untrimmed, raw","1,198",18.1,24,,0,0,0,47,43,12,0.4,0
F007113,"Pork, spare ribs, untrimmed, baked, no added fat","1,663",27.4,32.4,,0,0,0,70,54,17,0.6,0
F007128,"Pork, strips, untrimmed, raw",466,22.4,2.3,0.6,0,0,0,50,46,4,0.75,0
F007127,"Pork, strips, untrimmed, fried, no added fat",623,31.2,2.5,0.6,0,0,0,59,58,5,0.9,0
F007132,"Pork, topside steak, lean, raw",482,24,2,0.3,0,0,0,43,48,4,0.73,0
F007131,"Pork, topside steak, lean, fried, no added fat",582,29.2,2.3,0.3,0,0,0,52,55,5,0.86,0
F007130,"Pork, topside steak, untrimmed, fried, no added fat",583,29.2,2.4,,0,0,0,52,55,5,0.86,0
F002568,"Chicken, barbecued, with skin",806,27.5,8.9,0.2,0,0,1.1,160,430,10,0.47,0
F002594,"Chicken, breast, lean flesh, raw",412,22.5,0.8,0.5,0,0,0,68,48,4,0.26,0
F002590,"Chicken, breast, lean flesh, baked, no added fat",637,29,3.9,0.5,0,0,0,84,46,9,0.5,0
F002593,"Chicken, breast, lean flesh, grilled, no added fat",598,29.8,2.5,0.5,0,0,0,98,43,5,0.4,0
F002592,"Chicken, breast, lean flesh, fried, no added fat",663,34.5,1.8,0.4,0.7,0.7,0,86,55,5,0.37,0
F002591,"Chicken, breast, lean flesh, casseroled, no added fat",596,27,3.7,0.5,0,0,0,69,41,11,0.4,0
F002597,"Chicken, breast, lean flesh, skin & fat, raw",666,20.2,8.7,,0,0,0,72,46,6,0.34,0
F002595,"Chicken, breast, lean flesh, skin & fat, baked, no added fat",785,27.7,8.5,,0,0,0,92,48,13,0.57,0
F002596,"Chicken, breast, lean flesh, skin & fat, casseroled, no added fat",701,26,7,,0,0,0,77,41,11,0.44,0
F002647,"Chicken, drumstick, lean flesh, raw",492,18.5,4.8,0.5,0,0,0,84,71,10,0.6,0
F002645,"Chicken, drumstick, lean flesh, baked, no added fat",830,29.9,8.5,0.6,0.4,0.4,0,160,120,24,1.6,0
F002646,"Chicken, drumstick, lean flesh, casseroled, no added fat",730,28.6,6.6,0.6,0,0,0,130,74,17,0.9,0
F002650,"Chicken, drumstick, lean flesh, skin & fat, raw",645,17.6,9.3,,0,0,0,86,67,10,0.61,0
F002648,"Chicken, drumstick, lean flesh, skin & fat, baked, no added fat",979,28.5,13.2,,0.3,0.3,0,161,113,28,1.53,0
F002649,"Chicken, drumstick, lean flesh, skin & fat, casseroled, no added fat",873,26.9,11.2,,0,0,0,134,70,16,0.89,0
F002739,"Chicken, mince, raw",404,21.4,1.1,1,0,0,0,82,49,4,0.39,0
F009831,"Chicken, mince, fried, no added fat",532,28.1,1.4,,0,0,0,108,52,6,0.46,0
F009790,"Chicken, schnitzel, baked without fat",868,16.5,9.6,1,13.1,2.1,1.7,39,529,8,0.5,0
F002755,"Chicken, nugget, purchased frozen, baked, no added fat","1,172",12.8,17.6,0.3,17.3,0.8,1.1,41,920,13,0.74,0
F002752,"Chicken, nugget, purchased from independent takeaway & fast food chain, fried, undefined oil","1,104",13.1,15.8,1.4,16.8,0,1.1,41,740,13,0.74,0
F002751,"Chicken, nugget, purchased from fast food chain, grilled",818,14.8,5.9,0.9,19.9,0.9,1.3,41,434,13,0.74,0
F002769,"Chicken, separable fat, composite, raw","2,392",5.1,62.3,0.2,0,0,0,78,22,9,0.7,0
F002768,"Chicken, separable fat, composite, cooked, no added fat","2,036",4.3,53,,0,0,0,66,13,6,0.54,0
F002773,"Chicken, skin, composite, raw","1,515",12.7,35.1,0.6,0,0,0,100,43,13,0.7,0
F002771,"Chicken, skin, composite, baked, no added fat","1,818",22.3,38.9,0.6,0,0,0,180,78,54,1.2,0
F002772,"Chicken, skin, composite, casseroled, no added fat","1,742",18,38.8,0.6,0,0,0,170,51,13,0.9,0
F002806,"Chicken, thigh, lean flesh, raw",436,19.1,3,0.3,0,0,0,88,64,6,0.56,0
F002804,"Chicken, thigh, lean flesh, baked, no added fat",733,24.2,8.7,0.6,0,0,0,120,76,18,0.9,0
F009806,"Chicken, thigh, lean flesh, fried, no added fat",662,27.6,5.2,0.3,0,0,0,150,84,8,0.82,0
F002805,"Chicken, thigh, lean flesh, casseroled, no added fat",810,26.3,9.8,0.6,0,0,0,100,62,15,0.9,0
F002809,"Chicken, thigh, lean flesh, skin & fat, raw",898,16,16.9,,0,0,0,88,54,7,0.6,0
F002807,"Chicken, thigh, lean flesh, skin & fat, baked, no added fat",947,23,15,,0,0,0,126,73,22,0.92,0
F002808,"Chicken, thigh, lean flesh, skin & fat, casseroled, no added fat","1,004",24.1,16.1,,0,0,0,109,58,14,0.88,0
F002849,"Chicken, wing, lean flesh, raw",470,18.7,4.1,0.6,0,0,0,79,66,13,0.4,0
F002847,"Chicken, wing, lean flesh, baked, no added fat",810,30.9,7.7,0.6,0,0,0,160,84,13,0.7,0
F002848,"Chicken, wing, lean flesh, casseroled, no added fat",800,27.9,8.8,0.6,0,0,0,130,70,13,0.7,0
F002852,"Chicken, wing, lean flesh, skin & fat, raw",917,16.1,17.4,,0,0,0,87,56,13,0.52,0
F002850,"Chicken, wing, lean flesh, skin & fat, baked, no added fat","1,100",28.1,16.8,,0,0,0,164,81,24,0.83,0
F002851,"Chicken, wing, lean flesh, skin & fat, casseroled, no added fat","1,067",24.9,17.4,,0,0,0,139,64,13,0.75,0
F009307,"Turkey, breast, lean flesh, raw",490,21.6,3.3,0.5,0,0,0,45,240,7,0.4,0
F009306,"Turkey, breast, lean flesh, baked, no added fat",648,29.4,4,0.5,0,0,0,65,210,8,0.6,0
F009309,"Turkey, breast, lean flesh, skin & fat, raw",663,20.4,8.5,0.5,0,0,0,50,217,7,0.56,0
F009308,"Turkey, breast, lean flesh, skin & fat, baked, no added fat",809,27.7,9.2,0.5,0,0,0,72,199,8,0.71,0
F009320,"Turkey, hindquarter, lean flesh, raw",510,18.4,5.3,0.6,0,0,0,58,260,7,1.2,2
F009319,"Turkey, hindquarter, lean flesh, baked, no added fat",714,26.8,7,0.6,0,0,0,88,170,9,2.1,2
F009322,"Turkey, hindquarter, lean flesh, skin & fat, raw",782,18.6,12.6,0.6,0,0,0,66,237,10,1.3,2
F009321,"Turkey, hindquarter, lean flesh, skin & fat, baked, no added fat",911,25.6,12.9,0.6,0,0,0,90,165,10,2.04,2
F003632,"Duck, lean flesh, raw",506,17.8,5.5,0.6,0,0,0,110,91,7,1.8,0
F009805,"Duck, breast, lean, raw",383,21.2,0.6,0.5,0,0,0,130,60,4,3.2,0
F009819,"Duck, breast, lean, fried, no added fat",504,28,0.8,,0,0,0,171,63,5,3.79,0
F003631,"Duck, lean flesh, baked, no added fat",765,24.3,9.5,0.6,0,0,0,140,95,26,2.6,0
F003642,"Duck, skin & fat, raw","2,352",9.5,59.2,0.6,0,0,0,73,34,3,0.45,0
F003641,"Duck, skin & fat, baked, no added fat","2,016",13.4,48.3,0.6,0,0,0,100,60,3,1.3,0
F003634,"Duck, lean flesh, skin & fat, raw","1,585",13,36.9,,0,0,0,88,58,5,1.01,0
F003633,"Duck, lean flesh, skin & fat, baked, no added fat","2,114",17.3,49.2,,0,0,0,118,62,6,1.21,0
F007570,"Quail, lean flesh & skin, raw",722,18.5,11,0.6,0,0,0,99,45,6,1.3,0
F007569,"Quail, lean flesh & skin, baked, no added fat",826,27.7,9.6,0.6,0,0,0,130,58,16,1.8,0
F001922,"Buffalo, swamp, cube roll, raw",507,24.4,2.5,3.8,0,0,0,42,45,3,2.4,0
F001923,"Buffalo, swamp, topside, raw",448,24.6,0.8,3.8,0,0,0,46,41,4,3.3,0
F001920,"Buffalo, riverine, cube roll, raw",650,23.9,6.6,3.8,0,0,0,46,56,6,2.3,0
F001921,"Buffalo, riverine, topside, raw",496,24.4,2.2,3.8,0,0,0,46,56,5,2.7,0
F009789,"Camel, steak, as purchased, raw",514,20.8,4.3,1.1,0,0,0,48,53,4,2.07,0
F009829,"Camel, steak, as purchased, fried, no added fat",790,32,6.7,,0,0,0,74,69,6,3.02,0
F002205,"Camel, cube roll, raw",630,20.3,7.7,3.8,0,0,0,42,46,4,1.9,0
F002206,"Camel, rump, raw",475,21.4,3,3.8,0,0,0,47,52,4,2.2,0
F009793,"Crocodile, steak, as purchased, raw",406,20.6,1.5,0.4,0,0,0,78,53,6,0.39,0
F009817,"Crocodile, steak, as purchased, fried, no added fat",677,34.4,2.5,,0,0,0,130,88,10,0.65,0
F003299,"Crocodile, back leg, raw",455,22,2.2,0.5,0,0,0,68,70,6,0.3,0
F003301,"Crocodile, tail fillet, raw",442,22.5,1.6,0.5,0,0,0,72,51,6,0,0
F003779,"Emu, steak, as purchased, raw",490,23.4,2.5,0.3,0,0,0,61,50,4,3.85,0
F003778,"Emu, steak, as purchased, fried, no added fat",644,30.8,3.3,,0,0,0,80,53,5,4.56,0
F003776,"Emu, fan fillet, raw",486,24.7,1.8,0.5,0,0,0,50,43,4,3.6,0
F009791,"Kangaroo, steak, as purchased, raw",426,22.5,1,3,0.4,0.4,0,73,40,4,3.1,0
F009815,"Kangaroo, steak, as purchased, fried, no added fat",655,34.6,1.5,,0.6,0.6,0,112,52,6,4.53,0
F004793,"Kangaroo, tail, raw",381,20,1.1,5.4,0,0,0,120,140,13,1.7,0
F004792,"Kangaroo, tail, cooked, no added fat",464,24.4,1.3,,0,0,0,146,145,14,2.07,0
F004787,"Kangaroo, loin fillet, raw",397,21.4,0.9,1.7,0,0,0,65,40,3,3.4,0
F004786,"Kangaroo, loin fillet, grilled, no added fat",556,30.1,1.2,1.7,0,0,0,71,44,4,4.1,0
F004789,"Kangaroo, rump, baked, no added fat",669,33.9,2.5,1.6,0,0,0,75,51,4,4.2,0
F004790,"Kangaroo, rump, raw",373,20.3,0.8,1.6,0,0,0,57,47,3,2.3,0
F006282,"Ostrich, fan fillet, raw",424,23.4,0.7,0.5,0,0,0,54,53,3,2.3,0
F006283,"Ostrich, moon steak, raw",455,23.7,1.4,0.5,0,0,0,53,52,3,2.8,0
F006698,"Pigeon (squab), whole, raw","1,219",16.2,25.5,0.5,0,0,0,84,68,13,2.4,5
F007601,"Rabbit, farmed, whole, raw",472,23.2,2.1,0.6,0,0,0,67,53,9,1,0
F007602,"Rabbit, flesh, casseroled, no added fat",712,29.3,5.7,0.6,0.2,0.2,0,92,56,17,1.3,0
F002709,"Chicken, liver, raw",466,16.9,4.8,1.6,0,0,0,345,66,4,9.8,18
F002708,"Chicken, liver, fried, added butter",744,20.2,10.8,,0,0,0,420,115,6,11.06,17
F005021,"Lamb, liver, grilled, no added fat",822,21.5,11.1,5,2.6,0,0,585,73,6,11,23
F000224,"Bacon, middle rasher, separable lean, fried, no added fat",858,31.2,8.5,0.7,0.8,0.8,0,89,"2,200",10,0.73,0
F000228,"Bacon, middle rasher, untrimmed, raw","1,310",15.4,28.2,0.7,0.2,0.2,0,60,"1,274",4,0.43,0
F000223,"Bacon, middle rasher, separable fat, fried, no added fat","3,204",11.6,81.1,0.5,0.4,0.4,0,93,"1,000",4,0.29,0
F000231,"Bacon, shortcut, as purchased without rind, fried, no added fat","1,046",30.4,13.9,0.7,0.9,0.9,0,57,"2,000",8,0.64,0
F000544,"Beef, corned, canned",957,21.5,15.7,4.6,0.3,0.3,0.7,150,750,6,2,0
F001322,"Braised steak & onions, canned",264,7.2,1.6,3.8,4.5,1,0.8,25,380,12,0.55,0
F002756,"Chicken, processed luncheon meat, low or reduced fat",483,20,1.2,0.6,4.4,0.2,0.2,82,760,8,0.39,0
F004025,"Frankfurt, cooked","1,051",14.3,19.9,2.8,3.4,0.2,1.8,58,770,33,2.3,1
F004299,"Ham, leg, lean",467,17,2.5,0.3,2,0.8,1.8,70,"1,250",9,0.62,0
F007459,Prosciutto,"1,224",30.8,18.8,0.5,0.3,0.3,0,180,"1,700",10,0.84,0
F007814,"Salami, danish","1,858",19.6,40.2,0.7,1.2,0.8,0,108,"1,485",20,1.5,0
F007815,"Salami, hungarian","1,783",21.6,37.4,0.7,0.9,0,0,96,"1,730",22,2.4,0
F007816,"Salami, mettwurst","1,791",21.9,37.5,0.7,0.8,0.5,0,90,"1,535",18,2.7,0
F007817,"Salami, milano","1,781",21.7,36.9,0.7,2.2,1,0,102,"1,495",28,2.1,0
F007819,"Salami, pepperoni","1,774",23.5,36.1,0.7,1.6,0.8,0,114,"1,400",22,2.8,0
F007818,"Salami, all varieties, raw","1,412",21.9,27.4,0.5,0.4,0,0.5,91,"1,500",21,1.7,0
F008112,"Sausage, beef, raw",987,14.5,18.7,2.9,2.9,0.4,0,51,740,12,5.8,0
F008106,"Sausage, beef, fried, no added fat",947,16.4,16.2,2.8,4,0.4,0.4,56,788,11,1.37,1
F008107,"Sausage, beef, grilled, no added fat",911,17.2,14.9,2.7,3.8,0.4,0.2,62,795,9,1.31,1
F008119,"Sausage, chicken, plain, fried, no added fat",841,18.2,12,0.6,4.9,0.8,0.6,90,736,19,0.89,0
F008116,"Sausage, chicken, flavoured, fried, no added fat",841,18.2,12,0.6,4.9,0.8,0.6,90,844,19,0.89,0
F008126,"Sausage, chorizo, uncooked","1,183",20.1,22.1,1.2,1.2,0.8,0.5,140,"1,100",12,1.5,0
F008125,"Sausage, chorizo, fried, no added fat","1,245",21.2,23.3,,1.3,0.8,0.5,147,868,11,1.03,0
F008137,"Sausage, lamb, plain, fried, no added fat",946,15.6,16.1,2.8,4.9,1.3,0.4,56,"1,050",11,1.37,1
F008136,"Sausage, lamb, flavoured, fried, no added fat",946,15.6,16.1,2.8,4.9,1.3,0.4,56,770,11,1.37,1
F008143,"Sausage, pork, fried, no added fat","1,083",16.5,19.4,2.4,4.5,0.7,1.4,60,763,14,1.6,0
F008740,"Spam, canned","1,238",14.2,26.1,0.5,1.9,1.2,0,97,920,5,0.51,29
F009450,"Sausages & vegetables, canned",283,4,2.1,3.3,7.8,2.2,0.9,20,320,10,0.53,0
F009452,"Steak & vegetables, canned",258,4.4,1.9,4.2,6.2,1.8,1.2,15,320,12,0.62,0
F002983,"Coconut, fresh, mature fruit, flesh","1,396",3.8,32.8,0,3.3,2.9,8.1,0,5,7,0.4,2
F002985,"Coconut, fresh, young or immature, flesh",353,1.6,5.6,0,7,4,0.5,0,6,18,0.6,3
F002984,"Coconut, fresh, mature, water or juice",87,0.5,0.1,0,4.7,4.7,0,0,17,17,0.6,0
F002986,"Coconut, fresh, young or immature, water or juice",109,0.2,0,0,6.6,6.6,0,0,5,12,0.4,0
F002987,"Coconut, grated & desiccated","2,777",6.9,65.4,0,7.3,6.6,15.4,0,15,12,1.7,0
F002982,"Coconut, cream, regular fat",908,1.6,23.2,0,1.4,1.4,0,0,16,2,0.51,0
F002991,"Coconut, milk, canned, regular fat",620,1.4,15.4,0,1.7,1.7,0,0,26,3,0.66,0
F002990,"Coconut, milk, canned, reduced fat",288,0.6,7.1,0,0.9,0.9,0,0,15,5,0.2,0
F006081,"Nut, almond, with skin, raw, unsalted","2,385",19.7,50.5,0,5.4,5.2,10.9,0,0,265,3.75,0
F006082,"Nut, almond, with skin, roasted, unsalted","2,461",19.7,52.5,,5.4,5.2,10.9,0,0,265,3.75,0
F006077,"Nut, almond meal","2,568",20.5,55.8,0,5.1,3.9,8.9,0,5,220,3.1,0
F006087,"Nut, brazil, raw or blanched, unsalted","2,886",14.4,68.5,0,2.4,2.1,8.5,0,2,150,2.2,0
F006088,"Nut, cashew, raw, unsalted","2,540",17,49.2,0,22.9,5.5,5.9,0,11,34,5,0
F006092,"Nut, cashew, roasted, unsalted","2,530",17,47.7,0,26.8,6.5,3.4,0,7,42,5.3,0
F006090,"Nut, cashew, roasted, salted","2,554",17,48.5,0,26.7,6.4,3,0,270,34,4.9,0
F006095,"Nut, chestnut, raw, unsalted",727,3.4,0.2,0,32.1,3.3,14.9,0,1,18,0.7,40
F006096,"Nut, chestnut, roasted, unsalted",724,3.4,0.6,0,34.3,3.8,8.1,0,1,13,0.8,4
F006098,"Nut, hazelnut, raw, unsalted","2,689",14.8,61.4,0,5.1,4.4,10.4,0,3,86,3.2,0
F006099,"Nut, macadamia, raw, unsalted","3,018",9.2,74,0,4.5,4.5,6.4,0,1,48,1.8,1
F006107,"Nut, peanut, with skin, raw, unsalted","2,376",24.7,47.1,0.3,8.9,5.1,8.2,0,1,54,2.3,0
F006108,"Nut, peanut, with skin, roasted, with oil, salted","2,635",24.4,51.7,0.3,14.4,4.7,8.3,0,380,50,2.4,0
F006109,"Nut, peanut, without skin, roasted, with oil, salted","2,667",25.1,52.8,0.3,14.1,4.4,6.2,0,335,40,1.2,0
F006110,"Nut, peanut, without skin, roasted, with oil, unsalted","2,667",25.1,52.8,0.3,14.1,4.4,6.2,0,1,40,1.2,0
F006111,"Nut, pecan, raw, unsalted","2,973",9.8,71.9,0,4.9,4.3,8.4,0,3,51,2.4,1
F006112,"Nut, pine, raw, unsalted","2,925",13,70,0,4.5,3.4,5.1,0,3,11,4.1,0
F006113,"Nut, pistachio, raw, unsalted","2,542",19.7,50.6,0,15.8,5.9,9,0,7,90,3.9,0
F006116,"Nut, walnut, raw, unsalted","2,904",14.4,69.2,0,3,2.7,6.4,0,3,89,2.5,0
F007502,"Psyllium, uncooked",826,3,1.3,0,1,0,88.7,0,55,190,24,0
F008209,"Seed, chia, dried","1,825",23.8,29.8,0,3.1,0.7,33.2,0,0,530,13,0
F008210,"Seed, linseed or flaxseed","1,883",21.6,32.6,0,2.8,1.5,32.9,0,60,180,5.5,0
F008211,"Seed, poppy","2,143",18,41.6,0,8.6,3,19.5,0,26,"1,438",9.76,1
F008212,"Seed, pumpkin, hulled & dried","2,249",30.2,45,0,2.1,1.3,4.6,0,1,40,8.5,0
F008215,"Seed, sunflower","2,362",24.7,48.3,0,3.1,2.1,13,0,0,99,4.85,0
F009076,"Tahini, sesame seed pulp","2,717",20.4,60.7,2.2,1,0.7,13.5,0,79,330,5.1,0
F009533,"Wattle seed (acacia), ground","1,183",20.3,6.1,0,10.5,0,54.2,0,102,419,6,0
F000386,"Barramundi, aquacultured, fillet, raw",523,19.2,5.3,3.1,0,0,0,86,56,18,0.32,0
F000385,"Barramundi, aquacultured, fillet, grilled, no added fat",717,26.4,7.3,,0,0,0,118,76,25,0.43,0
F000387,"Barramundi, aquacultured, fillet, steamed with no added fat",623,22.9,6.3,,0,0,0,102,56,22,0.38,0
F000402,"Bassa, fillet, raw",332,15.7,1.8,1.6,0,0,0,74,84,18,0.4,0
F000401,"Bassa (basa), fillet, baked, no added fat",455,21.5,2.4,,0,0,0,101,115,25,0.55,0
F000403,"Bassa (basa), fillet, steamed, no added fat",396,18.7,2.1,,0,0,0,88,85,22,0.48,0
F001277,"Blue grenadier, flesh, raw",307,15.2,1.2,2,0.2,0.2,0,38,53,8,0.88,0
F001276,"Blue grenadier, flesh, baked, no added fat",427,22,1.3,2,0.3,0.3,0,54,56,9,0.2,0
F001278,"Blue grenadier, flesh, steamed, no added fat",399,20.6,1.2,2,0.3,0.3,0,49,47,10,0.19,0
F001884,"Bream, fillet, raw",521,19.6,5.1,2,0,0,0,74,84,23,0.4,3
F001881,"Bream, fillet, baked, no added fat",714,26.8,7,,0,0,0,101,115,32,0.55,3
